store_id,store_name,genre,rate,review_cnt,store_url,address,latitude,longitude,business_hours,reserve,dinner_budget,lunch_budget,opened
17008230,ヒッチアーク,カフェ、バル,3.09,16,https://tabelog.com/ishikawa/A1701/A170101/17008230/,石川県/金沢市/十三間町/27,36.55757609716749,136.65170305541966,月・火・水・木・金・土/18:00 - 02:00/日/定休日 ■ 営業時間/2017年5月をもちましてランチ営業終了/6月より、下記の営業時間に変更いたします。/Dinner 18:00～24:00(L.O.23:30)/ちょこっとBar 23:30～26:00/■ 定休日/第3月曜日 「祝日、お正月」変動あり‼TELして確認！,予約可,-,-,2013年4月1日
17014278,旬夏酒冬 つくも,居酒屋、海鮮、郷土料理,3.08,10,https://tabelog.com/ishikawa/A1701/A170101/17014278/,石川県/金沢市/十三間町/88,36.5573754217805,136.65167792452542,火・水・木・金・土・日・祝日・祝前日・祝後日/17:00 - 00:00/L.O. 23:30/月/定休日,予約可,"￥4,000～￥4,999",-,2023年11月16日
17012502,ほのじ,海鮮、揚げ物、居酒屋,3.03,4,https://tabelog.com/ishikawa/A1701/A170101/17012502/,石川県/金沢市/十三間町/83-1,36.55759976716743,136.65154600542002,,予約可,"￥5,000～￥5,999",-,
17003957,山ぼうし,居酒屋、日本料理,3.01,4,https://tabelog.com/ishikawa/A1701/A170101/17003957/,石川県/金沢市/十三間町/81,36.55761896716738,136.65140286542032,18:00 - 23:00,予約可,"￥5,000～￥5,999",-,
17009317,アニbarさる Kanazawa,オムライス,4.69, - ,https://tabelog.com/ishikawa/A1701/A170101/17009317/,石川県/金沢市/十三間町/83-1/3F,36.55812867150804,136.65150401539887,18:00 - 03:00 ■ 定休日/不定休,,-,-,
17001072,炭火焼肉 ぶーちゃん,焼肉、ホルモン、居酒屋,3.05,7,https://tabelog.com/ishikawa/A1701/A170101/17001072/,石川県/金沢市/城南/2-37-11,36.55077590717632,136.66584284534107,月・水・木・金・土/17:00 - 23:00/L.O. 22:30/日・祝日/17:00 - 22:00/L.O. 21:30/火/定休日,予約可,"￥3,000～￥3,999",-,
17005033,かわばた菓子店,和菓子,3.04,4,https://tabelog.com/ishikawa/A1701/A170101/17005033/,石川県/金沢市/城南/2-44-3,36.54962300717826,136.66964574532673,月・水・木・金・土・日/09:00 - 19:00/火/定休日,,-,～￥999,
17005034,百万石　花園屋,和菓子,3.02,2,https://tabelog.com/ishikawa/A1701/A170101/17005034/,石川県/金沢市/城南/2-3-14,36.54938763717652,136.66365769532817,月・火・木・金・土・日/07:00 - 18:30/水/定休日,,-,-,
17001901,福寿亭,焼肉,3.02,1,https://tabelog.com/ishikawa/A1701/A170101/17001901/,石川県/金沢市/城南/1-10-5,36.54576593637568,136.6706939941253,■定休日/月曜日、火曜日,,-,-,
17009466,北濱,和菓子,3.02,1,https://tabelog.com/ishikawa/A1701/A170101/17009466/,石川県/金沢市/城南/1-10-2,36.54587454718087,136.67037503528837,月・火・水・金・土・日/07:00 - 18:00/木/定休日,,-,-,
